fr_aniline,NssGeH2,nO,nBr,fr_NH0,SssS,n5FHRing,JGI10,JGI1,ATS5pe,NssCH2,GGI6,SsNH3,Chi2v,Chi3n,fr_imide,ATS2p,MPC10,SIC5,fr_prisulfonamd,n12AHRing,SssssC,ATS1d,ATS2i,ATS8d,n5HRing,ATS6i,SssssBe,TIC3,n5aHRing,TSRW10,NOCount,Xp-4dv,ATS7dv,ABCGG,nAcid,NsLi,nG12aRing,SMR_VSA8,EState_VSA4,SssssSi,fragCpx,SIC4,n6aRing,MWC03,ZMIC3,piPC2,NdssSe,NsOH,ATSC6v,n12FAHRing,Xch-4d,ATSC6d,n8FARing,ATS8p,MWC01,nHRing,n12FaHRing,NumHeteroatoms,fr_Ar_COO,ATS6p,ATSC7i,nHBAcc,SssNH,fr_nitrile,NddssS,SssNH2,ATSC5Z,NssS,fr_ArN,NaaN,NssSiH2,n12FRing,n9FaRing,VSA_EState2,Chi0,ZMIC1,ATSC4p,nFaHRing,ATS0Z,n6FRing,SdO,n5FaRing,VSA_EState8,Sv,ATSC0p,n6HRing,fr_tetrazole,fr_azide,IC4,NsAsH2,ATSC8d,fr_ether,NumHBA,NdsCH,LabuteASA,ZMIC0,n7aHRing,Xc-5dv,n5FRing,ATSC2p,n7FaRing,TIC2,SssPH,n10AHRing,fr_benzodiazepine,fr_morpholine,n12Ring,n10aRing,fr_COO,PEOE_VSA3,NumSaturatedCarbocycles,Xpc-5d,HeavyAtomCount,ATSC2m,SRW09,fr_NH2,n7AHRing,n9FaHRing,fr_nitro_arom,fr_C_O,hallKierAlpha,NssNH2,fr_Imine,EState_VSA3,fr_amide,ATS5p,Xc-6dv,SaaSe,n6Ring,fr_bicyclic,naHRing,NaaNH,JGI5,NtCH,Chi4v,SsOH,fr_Ar_OH,SlogP_VSA9,EState_VSA6,ATS4i,MPC3,JGI2,PEOE_VSA8,nS,fr_sulfonamd,n4aHRing,Chi3v,nRot,fr_phenol,TopoPSA(NO),ATS7d,n9HRing,piPC10,SsssB,n12aRing,SdNH,NdsN,n12ARing,n8FaRing,fr_barbitur,NsPH2,TopoShapeIndex,ATSC4m,ZMIC2,nBase,ATSC6m,n6AHRing,chi3n,C1SP2,ATSC3m,NssO,ATSC1p,SsssSiH,nHeavyAtom,n6FAHRing,ATSC3Z,n4AHRing,fr_epoxide,ATS4m,ATSC5dv,Xpc-4d,NssPbH2,Xc-3d,n8aHRing,ATSC4Z,StCH,SdS,ATS1p,Si,SsCH3,SaaS,nHetero,PEOE_VSA6,PEOE_VSA12,fr_isocyan,fr_C_O_noCOO,NumHBD,ATSC0v,fr_thiophene,NsssPbH,n11FaRing,NsSiH3,chi2n,AATSC0v,NssAsH,n4FaRing,NdssS,SsssssP,fr_quatN,ATSC8p,Zagreb2,fr_Al_COO,NtsC,MolLogP,SsssAs,MPC8,GGI2,ATSC1dv,chi3v,SlogP_VSA6,n9ARing,Xp-2dv,SlogP_VSA3,EState_VSA1,n10FARing,SsssP,ATSC7p,SsSH,Mv,MIC1,Xp-5dv,ATS0p,fr_azo,ATSC2d,ATS2pe,fr_HOCCN,AATS0pe,n10HRing,fr_piperdine,nBondsS,ATS3pe,fr_urea,ECIndex,TPSA,SssO,n9FAHRing,nFAHRing,AATSC0p,fr_allylic_oxid,ATSC4d,fr_hdrzine,ATSC1Z,Xch-5d,Xp-6dv,SMR_VSA6,NdsssP,IC0,MIC2,SsNH2,n8ARing,AATS0v,SMR_VSA4,PEOE_VSA14,SssBH,fr_lactone,SIC1,SIC2,piPC3,n4ARing,ATSC5v,n11aRing,SLogP,n7Ring,NsssNH,ATSC4i,AATSC0pe,SsssdAs,ATSC6Z,n5ARing,NssPH,n6FARing,NssssPb,FilterItLogS,PEOE_VSA13,AATS0p,NsssSnH,ATSC1d,ATSC3dv,GGI5,n11ARing,nG12FHRing,AATS0i,EState_VSA7,MWC10,NdSe,PEOE_VSA7,Xp-1dv,fr_ketone_Topliss,AATS0d,NumSaturatedHeterocycles,nAromAtom,Xc-5d,SaaN,ATS7v,nFRing,VSA_EState6,fr_aldehyde,Xch-7d,fr_Al_OH,ATSC2v,Xp-4d,NsssAs,n6FaHRing,SZ,nBondsKD,Xch-3d,n10FRing,NssssSi,n7aRing,fr_piperzine,n4FAHRing,VSA_EState9,RingCount,ATS5i,nG12ARing,n3ARing,VSA_EState10,SdssC,ATS2m,Phi,ATSC0i,MolMR,ATSC8i,SdsCH,IC1,n6aHRing,JGI8,SRW10,exactmw,SRW04,IC2,n7FAHRing,SaaNH,CIC2,nI,ATSC8v,SssSe,MolWt,NumHDonors,nH,ATSC3pe,chi4n,ATSC4dv,n11Ring,NtN,n3aHRing,Chi1,Mm,Xc-6d,nG12AHRing,Chi0v,NsssP,EState_VSA9,piPC9,fr_dihydropyridine,SssCH2,NddC,NaaSe,VSA_EState1,ATSC1m,NssSnH2,piPC4,ATS6Z,ATSC5i,WPol,TopoPSA,SlogP_VSA7,SMR_VSA10,ATS7m,ATSC5pe,FCSP3,NdO,C2SP1,SsBr,ATS0i,n7ARing,RadiusOfGyration,ATSC8pe,fr_guanido,SpherocityIndex,fr_diazo,nCl,SssSnH2,nG12FaRing,ATSC0dv,NsCH3,EState_VSA10,MWC08,ATS4d,NumSpiroAtoms,SssSiH2,apol,ATS3p,SsPbH3,CIC0,ATS4p,ATS7Z,TIC5,fr_nitroso,SIC0,ATSC7m,SddsN,ATSC4pe,n3AHRing,PEOE_VSA2,nFHRing,CIC3,SaaaC,n4FHRing,ATSC1pe,NumSaturatedRings,fr_alkyl_halide,AATSC0dv,fr_para_hydroxylation,ABC,NumAtomStereoCenters,ATSC6p,SsssGeH,ATS6pe,NaaS,kappa2,n11FaHRing,MWC06,ATS0d,SsPH2,fr_Ndealkylation2,ZMIC4,CrippenClogP,NssssN,n7FRing,NsNH2,n11FRing,SdsssP,EState_VSA8,ATS7p,fr_Ar_NH,ATSC5p,InertialShapeFactor,PEOE_VSA5,ATSC2i,SsSiH3,SdCH2,NsssssAs,nG12HRing,PMI3,FpDensityMorgan3,Xch-7dv,piPC5,GGI8,TMWC10,ATSC7d,Xpc-4dv,SssssPb,SRW05,fr_Ndealkylation1,n11FARing,ATS3i,nB,NssssSn,n11FAHRing,n9Ring,chi1n,ATSC7v,C3SP2,C2SP2,ATS2v,ATS5v,n7FaHRing,fr_SH,ATSC6dv,ATS8v,ATSC2Z,Kappa2,ATS6d,n12aHRing,nN,n10FaRing,AATS0dv,Kappa1,C2SP3,NaaO,SRW08,n7FARing,NssssBe,fr_benzene,MinEStateIndex,nBridgehead,SssssB,NsSeH,n11HRing,BertzCT,Asphericity,SdssSe,ATS8m,ATSC0d,fr_N_O,ATS6v,IC3,Xp-3dv,NumAliphaticHeterocycles,fr_pyridine,SMR_VSA2,fr_C_S,fr_hdrzone,ATS3d,SMR_VSA3,n11aHRing,n11AHRing,CIC5,SddssS,chi2v,SdsN,n4aRing,SRW03,PMI2,EState_VSA5,n11FHRing,NssSe,NdS,MPC9,NsssB,SMR_VSA1,ATS4Z,CIC4,SlogP_VSA4,ATS3v,GGI3,n4Ring,NsI,EState_VSA2,fMF,n5aRing,n10FAHRing,AATS0m,nF,NumRotatableBonds,FpDensityMorgan2,fr_ester,fr_thiocyan,NsGeH3,Xp-3d,n3HRing,qed,fr_halogen,SIC3,VSA_EState3,SsLi,nC,SlogP_VSA2,fr_NH1,Xp-7d,piPC1,nG12FaHRing,SsssSnH,chi1v,SssAsH,n9FHRing,n7HRing,SddC,ATS2dv,SssssGe,fr_methoxy,Xch-6d,n5FaHRing,n9FARing,SsssssAs,piPC7,ATSC0pe,PMI1,CrippenMR,ATSC2dv,ATSC1v,ATSC8Z,nARing,ATS5dv,NumValenceElectrons,n4HRing,StN,HeavyAtomMolWt,NumRadicalElectrons,nFaRing,Xch-5dv,SlogP_VSA10,n10Ring,FpDensityMorgan1,ATS0pe,fr_sulfone,SdSe,n5AHRing,SssssN,chi4v,n8AHRing,fr_term_acetylene,nG12aHRing,MWC09,ATS4dv,MPC4,TMPC10,nBondsA,nG12FRing,AMW,fr_alkyl_carbamate,n4FRing,NumBridgeheadAtoms,Xpc-6d,nBondsKS,n8FAHRing,ATS1dv,MPC5,ATS8dv,nRing,ATS1i,tpsa,n7FHRing,ATSC0Z,NaaCH,ATSC3v,fr_nitro,fr_sulfide,Chi4n,AATS0Z,AATSC0Z,fr_oxime,TIC4,MWC05,ExactMolWt,ATSC1i,NsssSiH,SsSnH3,CIC1,NddssSe,VSA_EState7,labuteASA,NaasC,SMR_VSA7,SMR_VSA9,n8FHRing,NsssCH,n9FRing,MIC5,SMR,SsI,n6FHRing,NsNH3,ATS1pe,ATS5m,NssBe,VSA_EState5,fr_phenol_noOrthoHbond,fr_imidazole,Sp,piPC6,Kappa3,ATSC7Z,MaxAbsEStateIndex,ATSC3i,chi0v,SRW02,ATS0m,Xc-3dv,Xch-6dv,Xp-5d,ATSC2pe,fr_nitro_arom_nonortho,NHOHCount,fr_Nhpyrrole,TIC0,ATS8pe,nG12FARing,fr_Ar_N,AATSC0m,JGI4,fr_COO2,nBondsO,NsF,lipinskiHBA,fr_furan,ATSC3p,MIC4,SsAsH2,SlogP_VSA12,ATSC4v,NumHeterocycles,SsssPbH,MZ,NumAliphaticRings,amw,Xp-7dv,n12FHRing,ATS0dv,n4FaHRing,kappa3,SssBe,ATSC7pe,ATS1Z,ATSC6i,SsCl,nX,NssssB,NumHeavyAtoms,AATSC0d,naRing,fr_phos_ester,C1SP3,NssssC,Mp,GGI10,ATS6m,mZagreb2,n8FRing,SssPbH2,Xch-4dv,NumHAcceptors,nAtom,n8Ring,ATS3m,JGI3,Xp-2d,fr_Al_OH_noTert,C1SP1,NaaaC,NumAliphaticCarbocycles,NsssssP,ATS2Z,NumUnspecifiedAtomStereoCenters,NdCH2,ATSC0m,SdssS,nAromBond,ATSC5d,piPC8,n9aHRing,n12FARing,ATS3Z,ATSC7dv,Spe,Chi1n,nSpiro,n10FHRing,SlogP_VSA11,SRW06,fr_oxazole,NsssdAs,SsGeH3,n6FaRing,JGI6,n8HRing,SssGeH2,MWC02,ATS7i,ATS1m,HallKierAlpha,StsC,SaasN,IC5,MIC3,SlogP_VSA8,fr_isothiocyan,PEOE_VSA11,NsCl,SsSeH,fr_phos_acid,n5FAHRing,ATS7pe,Ipc,NdssC,ZMIC5,MPC2,SMR_VSA5,ATSC5m,NsPbH3,n9AHRing,nG12FAHRing,chi0n,BalabanJ,NumAmideBonds,GGI9,WPath,fr_unbrch_alkane,Diameter,SaasC,n10FaHRing,ATS6dv,NumAromaticRings,n12HRing,nBondsT,MW,Xc-4dv,PEOE_VSA4,SsssNH,VSA_EState4,NddsN,NssssGe,fr_priamide,n12FaRing,SRW07,nP,n10ARing,MinAbsEStateIndex,n4FARing,ATS5Z,NumRings,NPR2,NssNH,PEOE_VSA10,NssBH,JGI9,C3SP3,PEOE_VSA1,fr_aryl_methyl,Xp-6d,AATSC0i,nAHRing,NumAromaticCarbocycles,ATSC3d,ATS4pe,NsssN,SsssCH,JGT10,MIC0,SlogP_VSA5,Chi1v,nG12Ring,PEOE_VSA9,nBondsM,n9aRing,GGI1,n3Ring,FractionCSP3,NPR1,SssssSn,n5FARing,ATS1v,SddssSe,SlogP_VSA1,nHBDon,MWC04,ATS3dv,nBondsD,Chi2n,Xch-3dv,TpiPC10,EState_VSA11,SaaCH,JGI7,nFARing,kappa1,Radius,Sm,n6ARing,SaaO,NsSnH3,NaasN,n8FaHRing,PetitjeanIndex,NsSH,VMcGowan,Mpe,MPC6,NdNH,n10aHRing,MWC07,fr_thiazole,NumAtoms,n3aRing,SsF,Xpc-5dv,bpol,GGI7,NsssGeH,SsssN,nBonds,fr_lactam,ATS2d,GGI4,Xpc-6dv,MPC7,Mi,ATS5d,Xc-4d,ATSC8dv,lipinskiHBD,ATSC8m,fr_ketone,TIC1,Eccentricity,ATS4v,NumAromaticHeterocycles,Chi0n,fr_amidine,ATS0v,ATSC6pe,Zagreb1,ATS8i,ATS8Z,n8aRing,Xp-1d,MaxEStateIndex,C4SP3,n5Ring,NsBr
0,0,0,0,0,0.0,0,0.0,0.1,130.24,3,0.0,0,2.622263719038308,2.0106161316565205,0,59.86042491454699,0,0.8265408006772139,0,0,0.0,73,5265.530539500748,0,0,1479.3412161939918,0,60.71062275542812,0,51.88718768973225,0,1.5145652119642954,0.0,6.547610253987075,0,0,0,0,0.0,0,28.0,0.801760915,1,4.672828834461906,20.27660245191279,3.1570004211501135,0,0,404.10682523162416,0,0.0,2.681440443213297,0,0.0,10,0,0,0,0,3.556903239,0.0,0,0.0,0,0,0,-1.869806094,0,0,0,0,0,0,0.0,6.104448006685086,25.94856356261277,-2.146666757,0,334,0,0.0,0,0.0,11.709139018929372,4.767272928232104,0,0,0,3.40582225,0,0.0,0,0,0,55.52039830915755,32.447850667802165,0,0.0416666666666666,0,-0.716484879,0,54.71062275542812,0,0,0,0,0,0,0,0.0,0,1.4999999999999996,9,-86.1882668,6.580639137284949,0,0,0,0,0,-0.78,0,0,0.0,0,19.142499483036996,0.0,0,1,1,0,0,0.0,0,1.5145652119642952,0.0,0,0,11.126902983393991,5725.049994286291,17,0.068376068,0.0,0,0,0,2.0106161316565205,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.3333333333333333,-258.2294375,22.22178931,0,217.31516296952896,0,2.0106161316565205,0,-184.1142353,0,0.2787878905398913,0,9,0,-38.01939058,0,0,853.5730599999997,3.024930747922439,0.9428090415820636,0,0.3333333333333333,0,-53.32409972,0,0.0,39.02444309999999,21.07644822962088,0.0,0.0,0,24.26546827384644,0.0,0,0,0,1066.3930110278968,0,0,0,0,2.0106161316565205,56.125947948836675,0,0,0,0,0,0.0,53,0,0,2.1753,0,11,0.8888888888888893,13.50415512465374,2.0106161316565205,24.26546827384644,0,2.6222637190383074,12.84164324585202,0.0,0,0,0.0,0.0,0.6162704746804932,17.588735389836206,0.8148091221704429,29.546229048489995,0,-1.670360111,211.2525,0,5.6275,0,0,14,257.6225,0,70,0.0,0.0,0,0,0.2509091014859002,0,-2.459833795,0,6.925207756232696,0.1178511301977579,0.3975907926110377,0.0,0,0.9980008838722996,20.409675032171027,0.0,0,216.9731347396458,0.0,0.0,0,0,0.5600359185440834,0.6778614869719688,3.6826098411003407,0,-16.83778438,0,2.1753,0,0,-11.6607279,0.030540166,0.0,44.87534626038781,1,0,0,0,-2.569495702,0.0,1.5550646867626312,0,2.861495844875346,-28.2299169,0.0,0,0,157.38556447644686,0.0,10.55791989196796,0,30.38936785217202,3.534457050376173,0,2.9473684210526314,0,6,0.083333333,0.0,0.0,1,8.735092592592594,0,0.2946278254943948,0,-160.2707625,2.686765230950104,0,0,10.666666666666666,3,0.0,0,0,0,0,0,0.0,2,4241.400048870038,0,0,0.0,0.0,2120.623525,1.0476528922213495,25.895902208442603,38.46700000000001,0.0,0.0,2.378991986900062,0,0.0,8.914760527397261,118.0782503,4.290459441148391,2.8795064608120065,0,0.0,1.3684210526315788,0,0.0,0,118.17899999999996,0,10,-0.186295014,1.5145652119642952,-20.79778393,0,0,0,4.4663264951887856,0.5178542476414165,0.0,0,5.430721420318145,0,0.0,0.0,0,3.9639814814814818,0,0,0.0,33.53629058171752,0,4.156928048523868,8,-0.408882666,9,0.0,0.0,0.0,0.0,-0.00916205,0.3333333333333333,0,0,0.0,2990.3257250524903,0,1.9979323490687004,0.0,0,0.1254997919893535,0,0,0,0,44.42105263157895,0,0.0,8.873047798971067,72,0,0,21.697929999999985,58.94299401,0,3.2499266295712856,40.09970387,0,66.71062275542812,0,0.2349383036113225,0.0,0.0,-0.261288089,0,0.0,0,1.0526315789473686,0.0,0,0.0339335180055387,0,0,2.3379501385041555,0,7.030627697345596,0,1.8065455306984808,0,38.72000000000001,0,1.870576849413776,0,7.1891677384203225,56,0,0,19.75115929,2.1753,0,0,0,0,0.0,24.26546827384644,0.0,0,-0.07527273,0.005024271,0.0,-3.891957232,0,0.0,0,0,466.7419276378823,2.0,0.1276720577142377,4.5251795602915985,0.0,83.74546701788432,0.0,0.5243773949903288,0,2.3978952727983707,0,0,7156.429618,0,0,0,0,3.534457050376174,0.0,2,4,7893.703283444449,1780.928074048317,0,0,14.980609418282548,0.0,-17.79778393,1.870576849413776,8,0,0,0,4.2105263157894735,5.040624785315335,3,0,7.311218384419629,0,0,1,1.3017592592592593,0,0,0,0,190.0332245435199,0.3582085750912768,0,0.0,8.631578947368421,0,248.6699554474421,3.1952959344962166,2.010616132,0,0,0.0,0,0,115,0.0,0,0,0.736842105,0.0,2.0106161316565205,0.0,0,0.0,334.2158332181385,19.26246486877803,0,0,0,0,0,0.0,286,0.8421052631578951,0.0,7136.725330117684,0.3194444444444444,0,0,0.0,0.4736842105263157,0,0,68.87040678947366,0,0,1.4444444444444444,0,0,0,3.2163264951887856,0,0.4894769505807335,0,0.7522011438245912,0.0,0,9,0.0,0,0.5603954059492992,2.6390573296152584,0,0,3.534457050376174,0,0,0,0.0,114.0,0,0,0.25,0,1,0,4.286599260502565,0.5802631578947357,142.5204262617807,38.46700000000001,-4.692520776,62.36216438759628,0.0,1,0.0,46,0,0.0,108.09899999999998,0,0,0.088388348,0.0,0,0.8888888888888888,106.9225,0,0,0,0.0,1.5145652119642952,0,0,0,9.715168043938537,24.0,21,129,6,0,6.214644754,0,0,0,1.6499158227686102,17,0,91.0,20,0.0,2,2799.169038029001,0.0,0,118.42105263157896,4,-342.3682825,0,0,1.5145652119642952,17.57894736842105,6.232686980609418,0,64.71062276,6.3473892096560105,118.0782503,1.5143802461078126,0,0,1.8689355265435224,0,3.9639814814814818,55.52039830915755,2,35.392371257240434,0.0,0,0,1,23.362727663749972,38.46700000000001,0,0,0,121.125,158.49388799999994,0,0.0,0,0,12.99277245508982,4.2749284991175145,0.7477845773511872,0.0,2.238425925925926,-8.313947551,5.430721420318145,3.044522437723423,1308.5377289999997,0.2041241452319315,0.1298398503937435,1.779039102362461,-0.087209141,0,0,0,18.962016793573692,0.0,0,0,30.18266152354571,0.0243055555555555,0,10,0,0,0,-1.530545519,22.09841187427629,0,0.0,-480.1886658,0,0,0.5614035087719298,1,118.17899999999996,0.2107902271263295,0,80.0,0,0.7477845773511872,0,0.0,420,9.813183994778209,0.0,0,0,9,0.4542936288088642,1,0,0,0,0.6838301292152537,0.0,8.128512,2.0277777777777777,0,0,0.0,0,19,0,1624.338081,0.0354938271604938,3.735520020930762,0,0,0,1,0,591,0,0,573.4705689473685,0.0,6,1.4321329639889198,4.2749284991175145,0,0,491,0.0,17.627450980392158,3.534457050376174,0,0,0.0,5.752572638825633,0,0,0,0,0.0,0,0,3.8501476017100584,0.0,1563.71209,-0.78,0.0,0.0,3.5110854081804272,21.88620135,0.0,0,0.0,0,0,0,0,0.0,254.26899,0,18.331415595656388,13,19.26246486877803,-9.054798457,0,0,0,5.430721420318145,2.53519474,0,0.0,79,0,4,3.1342592592592595,0,0.0,1,0,0,118.0782503,0.0,0.0,0.0,3.1342592592592595,0,0,0,0,4.59511985,0,0,1.3017592592592593,0,85,2,0.7160613037477896,0,0.0,0,0.0,0,0.0,2,0.9368563506824814,1.362942221496979,0,1,-7.16066482,197.83,0,0.0,0.2281754510921178,6.624477246519597,17.54772461,3.534457050376174,0,0.0,6,0,1.0,0,0.3333333333333333,0.3053516682828501,0,0,5382.535181198482,0,0.0,0,5.5093883366279774,69.0,0,2.622263719038308,0.0,6.113474746815066,0,8.735092592592594,0.0,1,5.040624785315335,3,9.839230705186914,0,0.0,0,0,0,0.25,0,103.05000000000008,0.9277605779153768,15,0,0,8.030409562130485,0,19,0,0.0,0.7603103630798286,10.03207,0.0,0,0.0,20,0,117,0.097222222,0.6923252779204161,13,1.1092867489274147,37,0.0,0.0,0,0.0,0,45.20084775110119,0.9522396540140932,4529.110611458031,0,5.430721420318145,0,4122.48956,0.2198891966759007,46,0.0,0,0,4.4663264951887856,2.238425925925926,0,1,0
